Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
2255,HR,Male,52,Technician,03:05.6,6,High School,3,45500,46,5,27,10,0,16,63,1,4.87,TRUE
2256,Sales,Male,48,Developer,03:05.6,7,Bachelor,2,60000,57,23,21,8,75,7,88,0,3.69,FALSE
2257,Customer Support,Male,49,Developer,03:05.6,9,High School,1,55000,51,17,12,1,25,5,32,0,3.71,FALSE
2258,Marketing,Female,25,Consultant,03:05.6,5,High School,3,71500,40,12,10,3,75,7,13,0,2.9,TRUE
2259,Finance,Female,29,Analyst,03:05.6,8,High School,5,60000,50,41,0,6,50,5,88,2,1.23,FALSE
2260,IT,Female,40,Manager,03:05.6,8,PhD,4,84000,32,26,5,10,100,18,32,1,4.62,FALSE
2261,Marketing,Female,56,Manager,03:05.6,6,Bachelor,1,66000,48,32,2,9,0,17,37,1,3.6,FALSE
2262,Customer Support,Male,50,Manager,03:05.6,2,High School,1,66000,30,29,12,7,50,18,49,1,2.99,FALSE
2263,Customer Support,Female,50,Specialist,03:05.6,8,Bachelor,2,54000,54,38,12,14,25,12,27,2,1.56,FALSE
2264,Marketing,Male,37,Developer,03:05.6,4,Master,1,55000,56,3,19,5,100,14,5,0,3.92,FALSE
2265,Operations,Male,41,Engineer,03:05.6,8,Bachelor,5,90000,52,41,17,6,0,11,45,2,2.68,FALSE
2266,Finance,Male,55,Developer,03:05.6,4,Bachelor,1,55000,40,8,2,1,75,11,35,1,3.64,TRUE
2267,HR,Male,45,Specialist,03:05.6,3,High School,4,63000,36,35,29,10,25,2,19,1,1.53,FALSE
2268,Operations,Female,37,Analyst,03:05.6,4,Bachelor,1,44000,31,10,10,11,50,5,94,2,4.48,FALSE
2269,Customer Support,Male,59,Developer,03:05.6,4,Bachelor,1,55000,42,23,8,12,25,1,24,1,2.68,FALSE
2270,HR,Female,57,Technician,03:05.6,8,Bachelor,2,42000,33,41,25,2,50,3,25,0,2.03,FALSE
2271,HR,Female,51,Manager,03:05.6,2,Bachelor,4,84000,31,6,10,4,0,1,12,0,4.17,FALSE
2272,Marketing,Male,43,Manager,03:05.6,1,Master,3,78000,54,14,19,0,75,6,60,1,1.85,FALSE
2273,Customer Support,Male,28,Analyst,03:05.6,0,Master,2,48000,60,22,12,0,75,6,19,2,1.88,FALSE
2274,HR,Other,32,Engineer,03:05.6,5,High School,5,90000,49,12,4,13,0,17,0,1,4.74,FALSE
2275,Legal,Female,60,Manager,03:05.6,1,High School,3,78000,50,15,8,8,50,6,65,1,4.34,FALSE
2276,Finance,Male,31,Engineer,03:05.6,2,High School,3,78000,37,49,2,8,75,12,30,0,4.53,FALSE
2277,HR,Male,48,Engineer,03:05.6,6,Bachelor,1,66000,33,18,4,9,50,19,59,2,1.54,FALSE
2278,Legal,Male,25,Engineer,03:05.6,0,Master,3,78000,60,10,13,11,50,10,69,0,3.33,FALSE
2279,Marketing,Male,56,Manager,03:05.6,4,Bachelor,4,84000,35,39,17,13,75,1,2,1,3.14,FALSE
2280,Marketing,Female,38,Consultant,03:05.6,7,Bachelor,1,60500,46,42,5,7,25,10,16,0,3.14,FALSE
2281,Legal,Male,48,Developer,03:05.6,6,High School,3,65000,50,45,2,7,75,6,46,0,1.01,TRUE
2282,Legal,Female,51,Analyst,03:05.6,2,High School,2,48000,48,28,25,0,100,7,50,2,4.27,FALSE
2283,HR,Male,57,Analyst,03:05.6,5,Bachelor,4,56000,53,14,11,9,100,8,65,1,2.44,FALSE
2284,Marketing,Male,43,Specialist,03:05.6,4,High School,5,67500,46,32,11,6,75,11,54,0,3.77,FALSE
2285,Finance,Male,46,Manager,03:05.6,6,Bachelor,4,84000,50,41,21,7,0,1,91,2,4.7,FALSE
2286,Operations,Male,45,Manager,03:05.6,0,Bachelor,2,72000,37,22,1,6,75,9,3,0,4.28,FALSE
2287,Finance,Male,25,Technician,03:05.6,4,Bachelor,3,45500,41,15,2,7,25,2,45,1,2.24,FALSE
2288,HR,Female,59,Technician,03:05.6,4,Master,5,52500,54,26,10,6,100,17,16,2,4.29,FALSE
2289,Engineering,Male,31,Specialist,03:05.6,4,Bachelor,4,63000,35,35,17,11,75,15,91,1,3.08,FALSE
2290,Sales,Male,51,Consultant,03:05.6,4,Master,1,60500,56,3,11,4,50,17,74,1,1.87,FALSE
2291,HR,Female,42,Consultant,03:05.6,7,Master,4,77000,37,24,18,4,100,4,63,0,1.72,FALSE
2292,Sales,Female,24,Consultant,03:05.6,6,Bachelor,5,82500,42,42,18,1,50,11,37,1,1.75,FALSE
2293,Customer Support,Male,31,Specialist,03:05.6,2,Bachelor,5,67500,46,46,29,10,25,7,78,0,4.66,FALSE
2294,Operations,Female,33,Specialist,03:05.6,7,High School,3,58500,52,20,16,12,50,14,62,1,1.21,FALSE
2295,Finance,Other,56,Specialist,03:05.6,3,PhD,4,63000,48,27,7,10,0,19,95,2,4.43,FALSE
2296,Engineering,Male,55,Specialist,03:05.6,5,High School,2,54000,47,16,12,10,50,10,81,0,4.84,FALSE
2297,Customer Support,Female,54,Manager,03:05.6,6,Bachelor,1,66000,48,9,7,0,25,15,1,2,1.13,FALSE
2298,Marketing,Female,42,Technician,03:05.6,2,High School,3,45500,34,39,20,0,0,2,98,1,2.03,FALSE
2299,IT,Male,57,Developer,03:05.6,2,Master,2,60000,40,25,11,3,50,15,29,0,2.91,FALSE
2300,Marketing,Male,33,Consultant,03:05.6,0,Bachelor,4,77000,52,7,8,0,25,17,6,2,2.04,FALSE
2301,Engineering,Female,56,Specialist,03:05.6,6,Master,1,49500,33,32,14,8,0,16,86,2,4.97,FALSE
2302,Engineering,Female,36,Specialist,03:05.6,4,High School,1,49500,51,34,0,5,25,16,82,1,4.26,FALSE
2303,Sales,Female,41,Engineer,03:05.6,4,PhD,5,90000,32,15,24,6,0,14,88,1,4.5,FALSE
2304,Sales,Male,40,Developer,03:05.6,3,Bachelor,5,75000,45,8,22,9,25,18,79,1,4.61,FALSE
2305,Operations,Female,36,Consultant,03:05.6,3,Bachelor,2,66000,58,48,6,3,100,14,60,2,1.81,TRUE
2306,Finance,Male,48,Analyst,03:05.6,8,Bachelor,4,56000,48,10,5,6,25,18,95,1,2.27,FALSE
2307,Operations,Male,38,Developer,03:05.6,3,Bachelor,3,65000,55,45,7,1,50,19,81,0,2.63,FALSE
2308,Sales,Male,27,Technician,03:05.6,8,Bachelor,5,52500,30,45,24,13,100,15,37,2,4.58,FALSE
2309,IT,Male,25,Manager,03:05.6,0,Master,2,72000,46,12,14,7,0,13,38,0,2,FALSE
2310,Legal,Male,35,Developer,03:05.6,2,Bachelor,4,70000,49,47,2,8,100,10,80,2,2.55,FALSE
2311,Legal,Male,28,Engineer,03:05.6,4,High School,4,84000,30,45,13,12,25,19,61,0,1.95,FALSE
2312,Customer Support,Female,23,Consultant,03:05.6,4,Bachelor,4,77000,40,14,22,3,75,12,10,0,3.72,TRUE
2313,IT,Male,36,Developer,03:05.6,2,Bachelor,1,55000,43,23,4,8,0,6,99,0,1.88,FALSE
2314,Customer Support,Male,33,Engineer,03:05.6,2,Bachelor,2,72000,55,12,5,2,25,14,71,2,2.61,FALSE
2315,Sales,Female,46,Specialist,03:05.6,9,Bachelor,1,49500,36,21,12,1,50,17,98,2,2.58,FALSE
2316,Engineering,Male,31,Specialist,03:05.6,7,Bachelor,4,63000,50,3,25,14,0,19,52,0,2.11,FALSE
2317,Operations,Female,36,Engineer,03:05.6,3,Bachelor,4,84000,49,3,17,7,50,4,42,2,1.62,FALSE
2318,Finance,Female,48,Specialist,03:05.6,9,High School,1,49500,44,32,9,10,0,11,50,0,1.16,FALSE
2319,Finance,Male,40,Specialist,03:05.6,3,Master,1,49500,53,14,26,13,0,19,6,1,4.42,FALSE
2320,Operations,Female,45,Analyst,03:05.6,5,High School,3,52000,54,10,3,2,25,16,27,1,2.24,FALSE
2321,Finance,Male,33,Consultant,03:05.6,5,Bachelor,4,77000,55,16,13,8,50,16,42,2,1.06,FALSE
2322,Finance,Male,53,Technician,03:05.6,0,Bachelor,2,42000,34,7,17,12,100,12,98,2,4.67,FALSE
2323,IT,Male,57,Analyst,03:05.6,1,Bachelor,5,60000,32,0,3,3,50,18,44,0,4.01,FALSE
2324,Engineering,Female,43,Manager,03:05.6,0,Master,2,72000,46,13,25,3,25,19,13,0,3.78,TRUE
2325,HR,Female,46,Analyst,03:05.6,0,Master,2,48000,51,24,15,9,25,7,10,0,3.96,FALSE
2326,Operations,Female,45,Engineer,03:05.6,9,Bachelor,2,72000,48,0,27,1,75,3,58,1,2.86,FALSE
2327,IT,Male,43,Analyst,03:05.6,9,Master,5,60000,46,3,21,8,50,3,84,1,4.44,FALSE
2328,Legal,Male,30,Consultant,03:05.6,6,Master,2,66000,53,49,16,9,0,10,42,1,1.31,FALSE
2329,HR,Female,22,Technician,03:05.6,6,High School,2,42000,38,14,16,11,50,19,96,2,3.56,FALSE
2330,Operations,Female,28,Manager,03:05.6,6,Bachelor,4,84000,60,39,0,14,0,15,23,2,3.1,FALSE
2331,Customer Support,Female,39,Analyst,03:05.6,4,High School,2,48000,49,2,10,10,50,10,99,2,4.94,TRUE
2332,Customer Support,Male,57,Specialist,03:05.6,0,Bachelor,3,58500,39,3,26,14,50,5,72,2,2.65,FALSE
2333,HR,Female,56,Technician,03:05.6,4,Bachelor,5,52500,34,9,15,5,50,3,53,2,4.66,FALSE
2334,Finance,Male,53,Analyst,03:05.6,5,Bachelor,1,44000,43,12,7,3,50,5,20,2,4.25,FALSE
2335,Sales,Male,56,Specialist,03:05.6,8,Bachelor,3,58500,31,34,18,7,75,19,17,0,1.77,FALSE
2336,Finance,Male,36,Consultant,03:05.6,9,Bachelor,4,77000,55,36,10,0,50,6,85,0,3.64,TRUE
2337,IT,Male,50,Engineer,03:05.6,1,High School,3,78000,52,30,11,8,50,15,85,2,4.25,FALSE
2338,Customer Support,Male,33,Manager,03:05.6,4,Bachelor,4,84000,48,34,8,5,50,10,2,0,1.39,FALSE
2339,Operations,Male,52,Manager,03:05.6,4,High School,5,90000,46,35,14,2,0,15,78,0,3.09,FALSE
2340,Legal,Female,24,Engineer,03:05.6,6,PhD,4,84000,54,49,24,7,75,7,28,0,3.33,TRUE
2341,Finance,Female,37,Engineer,03:05.6,2,Bachelor,5,90000,47,33,16,14,0,6,63,2,3.4,FALSE
2342,Finance,Male,49,Specialist,03:05.6,7,High School,2,54000,58,25,12,1,50,13,32,0,3.89,TRUE
2343,Engineering,Male,44,Analyst,03:05.6,1,Bachelor,5,60000,32,36,12,10,0,19,95,1,3.8,TRUE
2344,IT,Female,47,Engineer,03:05.6,1,Master,1,66000,32,38,9,9,100,12,31,2,3.3,FALSE
2345,Finance,Male,23,Consultant,03:05.6,4,Master,5,82500,51,15,25,0,0,3,57,1,4.73,FALSE
2346,Marketing,Male,58,Technician,03:05.6,5,Master,3,45500,48,14,10,14,0,14,6,2,1.7,FALSE
2347,Engineering,Female,36,Analyst,03:05.6,4,PhD,5,60000,51,32,20,10,0,7,1,0,1.04,FALSE
2348,Finance,Female,54,Technician,03:05.6,8,PhD,3,45500,46,26,28,3,100,7,15,0,1.1,FALSE
2349,HR,Male,47,Engineer,03:05.6,8,Master,4,84000,43,23,4,1,100,14,6,1,4.8,TRUE
2350,Operations,Male,26,Specialist,03:05.6,1,Master,1,49500,41,16,24,9,25,13,21,2,4.64,FALSE
2351,Finance,Female,57,Engineer,03:05.6,3,Bachelor,2,72000,48,48,15,10,100,8,5,2,1.84,FALSE
2352,Operations,Female,48,Technician,03:05.6,2,Master,2,42000,35,33,15,4,25,6,8,2,2.78,FALSE
2353,Operations,Male,29,Consultant,03:05.6,1,High School,5,82500,45,23,10,12,75,2,85,0,3.12,TRUE
2354,Operations,Male,32,Manager,03:05.6,5,Master,1,66000,39,45,18,13,100,1,72,2,3.68,FALSE
2355,IT,Female,28,Analyst,03:05.6,5,Master,1,44000,43,27,21,11,50,1,29,0,4.37,FALSE
2356,Engineering,Male,58,Analyst,03:05.6,9,Bachelor,5,60000,41,25,4,1,0,16,15,0,1.03,FALSE
2357,Operations,Male,33,Technician,03:05.6,6,Bachelor,2,42000,39,3,13,13,100,11,86,2,2.51,FALSE
2358,Sales,Female,59,Developer,03:05.6,1,Bachelor,2,60000,56,9,19,11,50,12,74,2,2.92,FALSE
2359,Sales,Other,58,Engineer,03:05.6,8,Bachelor,2,72000,36,48,21,4,0,13,89,0,1.48,FALSE
2360,Sales,Female,51,Technician,03:05.6,3,Bachelor,5,52500,43,31,9,7,0,11,42,1,4.17,FALSE
2361,Marketing,Male,36,Engineer,03:05.6,1,Bachelor,2,72000,40,22,15,2,50,7,70,0,3.05,FALSE
2362,Customer Support,Female,60,Analyst,03:05.6,0,Bachelor,3,52000,60,25,13,4,100,14,96,2,1.06,FALSE
2363,Operations,Female,59,Analyst,03:05.6,7,Bachelor,5,60000,52,21,14,4,50,1,24,1,3.66,FALSE
2364,Marketing,Female,24,Developer,03:05.6,0,Bachelor,1,55000,49,28,26,5,100,2,28,2,4.14,FALSE
2365,IT,Male,43,Engineer,03:05.6,6,High School,3,78000,35,14,14,6,75,11,3,1,2.78,FALSE
2366,HR,Male,37,Specialist,03:05.6,5,Bachelor,2,54000,33,19,17,6,75,9,10,1,2.62,FALSE
2367,Legal,Male,38,Developer,03:05.6,0,Master,4,70000,34,24,3,11,50,2,39,1,2.69,TRUE
2368,Legal,Male,45,Developer,03:05.6,5,Bachelor,2,60000,46,39,1,9,50,9,28,2,1.8,FALSE
2369,Finance,Female,26,Developer,03:05.6,5,Bachelor,1,55000,46,22,23,3,0,4,57,2,3.19,FALSE
2370,Sales,Female,39,Analyst,03:05.6,7,Master,4,56000,57,22,16,13,75,14,60,2,3.19,FALSE
2371,IT,Female,26,Analyst,03:05.6,8,High School,4,56000,52,1,7,6,50,11,21,1,3.29,FALSE
2372,Marketing,Male,24,Analyst,03:05.6,1,Master,1,44000,44,16,13,9,100,9,70,1,4.69,FALSE
2373,IT,Female,58,Manager,03:05.6,3,Bachelor,2,72000,46,49,17,8,50,16,79,0,3.79,FALSE
2374,Marketing,Female,53,Analyst,03:05.6,9,Bachelor,1,44000,48,11,5,7,50,16,20,1,4.98,FALSE
2375,Customer Support,Female,49,Developer,03:05.6,1,Bachelor,1,55000,34,1,2,2,75,8,14,2,2.65,FALSE
2376,Engineering,Female,59,Specialist,03:05.6,5,Bachelor,5,67500,46,42,15,4,25,19,87,2,2.6,TRUE
2377,Marketing,Other,42,Engineer,03:05.6,6,Bachelor,2,72000,37,19,29,13,100,7,98,0,3.25,FALSE
2378,Customer Support,Male,57,Analyst,03:05.6,8,Bachelor,2,48000,59,33,0,13,50,7,96,2,1.26,FALSE
2379,Operations,Female,59,Consultant,03:05.6,7,High School,3,71500,44,38,23,2,75,16,49,2,1.49,FALSE
2380,Marketing,Female,45,Specialist,03:05.6,6,Bachelor,3,58500,37,6,26,14,50,18,10,2,2.58,FALSE
2381,Legal,Female,25,Technician,03:05.6,4,High School,4,49000,41,8,18,10,100,14,85,1,3.12,FALSE
2382,Marketing,Male,60,Consultant,03:05.6,8,High School,3,71500,54,26,27,2,0,15,44,0,4.73,FALSE
2383,Customer Support,Male,54,Developer,03:05.6,4,High School,5,75000,30,20,13,0,50,16,26,1,4.11,TRUE
2384,Engineering,Female,42,Developer,03:05.6,7,Bachelor,4,70000,50,13,10,7,25,15,78,1,4.56,FALSE
2385,IT,Male,31,Manager,03:05.6,2,PhD,5,90000,50,32,14,11,100,7,17,1,3.58,FALSE
2386,HR,Female,41,Specialist,03:05.6,4,Bachelor,5,67500,42,21,20,7,75,14,16,0,2.7,FALSE
2387,Engineering,Female,38,Manager,03:05.6,0,High School,4,84000,42,29,29,11,25,1,22,2,1.92,FALSE
2388,Finance,Female,56,Technician,03:05.6,0,Master,5,52500,44,0,21,14,75,15,45,0,2.44,FALSE
2389,Customer Support,Other,58,Analyst,03:05.6,1,High School,1,44000,53,14,1,5,50,17,65,2,1.61,FALSE
2390,Engineering,Female,33,Technician,03:05.6,7,High School,2,42000,34,15,6,7,0,6,44,1,1.2,FALSE
2391,Customer Support,Male,28,Specialist,03:05.6,2,Bachelor,3,58500,35,10,3,10,100,11,80,2,2.39,FALSE
2392,HR,Male,50,Specialist,03:05.6,5,High School,1,49500,32,9,22,7,75,3,69,0,4.96,FALSE
2393,HR,Male,48,Developer,03:05.6,6,Bachelor,3,65000,49,25,28,0,0,18,11,2,4.86,FALSE
2394,Sales,Male,41,Manager,03:05.6,7,High School,4,84000,38,44,8,13,75,11,28,0,2.05,FALSE
2395,Marketing,Male,53,Consultant,03:05.6,1,Bachelor,5,82500,46,43,2,4,100,16,33,1,2.31,FALSE
2396,Customer Support,Male,29,Specialist,03:05.6,9,Bachelor,5,67500,60,23,29,10,25,18,12,0,4.7,FALSE
2397,Customer Support,Male,32,Engineer,03:05.6,8,Master,4,84000,33,39,20,4,0,9,18,1,3.28,FALSE
2398,Marketing,Male,33,Developer,03:05.6,9,Bachelor,2,60000,48,38,22,3,0,19,99,2,3.42,FALSE
2399,Engineering,Male,42,Consultant,03:05.6,8,High School,1,60500,40,15,24,12,0,14,92,2,1.78,FALSE
2400,HR,Female,58,Manager,03:05.6,6,High School,5,90000,35,8,23,10,50,7,73,1,1.98,FALSE
2401,Customer Support,Female,56,Specialist,03:05.6,0,Master,3,58500,45,35,6,14,0,18,52,2,1.3,FALSE
2402,Legal,Other,56,Developer,03:05.6,8,Bachelor,2,60000,38,41,17,14,0,14,0,2,2.96,FALSE
2403,Engineering,Male,56,Engineer,03:05.6,0,High School,2,72000,43,15,20,13,50,4,72,0,1.84,FALSE
2404,Sales,Male,46,Engineer,03:05.6,3,High School,2,72000,53,24,0,5,25,19,65,0,1.26,FALSE
2405,Finance,Male,35,Developer,03:05.6,5,Master,4,70000,46,34,24,12,75,9,43,2,2.21,FALSE
2406,Operations,Male,60,Developer,03:05.6,7,Bachelor,5,75000,45,24,16,0,50,5,27,0,3.38,FALSE
2407,Sales,Female,32,Manager,03:05.6,6,Bachelor,3,78000,40,49,14,8,25,16,38,1,3.33,FALSE
2408,Finance,Male,55,Engineer,03:05.6,9,Bachelor,5,90000,60,36,13,6,25,10,0,1,4.43,FALSE
2409,Marketing,Male,58,Technician,03:05.6,1,Bachelor,3,45500,37,2,15,6,100,8,40,2,2.87,FALSE
2410,Legal,Male,29,Technician,03:05.6,7,PhD,2,42000,60,29,16,2,25,15,73,2,2.02,FALSE
2411,Marketing,Male,43,Analyst,03:05.6,2,Bachelor,2,48000,36,22,4,7,100,5,99,2,4.13,FALSE
2412,Sales,Male,59,Manager,03:05.6,7,Master,5,90000,35,27,23,13,75,4,85,1,2.07,FALSE
2413,Customer Support,Male,40,Developer,03:05.6,7,Bachelor,2,60000,41,28,16,2,75,10,75,2,1.85,FALSE
2414,Engineering,Female,47,Manager,03:05.6,7,High School,4,84000,33,43,19,13,25,4,83,0,1.5,FALSE
2415,Finance,Female,51,Engineer,03:05.6,1,Bachelor,4,84000,36,7,20,13,50,1,89,2,2.24,FALSE
2416,Finance,Male,54,Analyst,03:05.6,2,Bachelor,5,60000,60,12,19,3,50,4,18,1,4.61,FALSE
2417,Customer Support,Female,50,Manager,03:05.6,6,High School,3,78000,34,38,17,8,50,1,56,0,3.78,FALSE
2418,IT,Male,39,Analyst,03:05.6,6,Bachelor,1,44000,50,30,29,2,25,17,13,1,4.2,FALSE
2419,Finance,Male,41,Manager,03:05.6,0,High School,2,72000,60,21,8,12,0,11,6,2,2.98,FALSE
2420,Marketing,Female,48,Technician,03:05.6,2,Bachelor,2,42000,43,38,19,13,0,9,51,0,1.86,FALSE
2421,Customer Support,Other,57,Analyst,03:05.6,0,Master,5,60000,36,43,27,10,25,11,17,0,1.77,FALSE
2422,HR,Female,51,Technician,03:05.6,0,Master,3,45500,46,36,7,10,25,14,16,2,1.16,FALSE
2423,Sales,Male,53,Analyst,03:05.6,7,Bachelor,1,44000,56,34,16,4,100,19,13,1,1.65,FALSE
2424,Finance,Male,30,Developer,03:05.6,3,Master,4,70000,43,46,11,7,25,8,69,1,4.65,FALSE
2425,IT,Male,27,Specialist,03:05.6,4,Master,5,67500,41,42,3,3,25,3,6,1,3.46,TRUE
2426,Marketing,Male,26,Analyst,03:05.6,7,High School,3,52000,36,28,11,12,100,6,13,2,3.6,FALSE
2427,Finance,Female,57,Developer,03:05.6,0,High School,2,60000,31,19,28,13,0,16,88,0,2.76,FALSE
2428,Legal,Female,52,Analyst,03:05.6,6,PhD,2,48000,56,38,25,9,25,13,40,2,3.55,FALSE
2429,Finance,Male,34,Manager,03:05.6,7,Bachelor,4,84000,60,4,23,6,75,19,58,2,3.11,FALSE
2430,IT,Male,34,Specialist,03:05.6,2,Bachelor,1,49500,51,19,1,14,25,12,40,0,2.88,FALSE
2431,Marketing,Female,31,Developer,03:05.6,4,Bachelor,2,60000,40,18,3,13,100,11,36,1,1.45,FALSE
2432,Customer Support,Female,28,Analyst,03:05.6,2,Bachelor,5,60000,50,41,25,5,50,16,54,1,3.8,FALSE
2433,HR,Female,46,Consultant,03:05.6,7,PhD,2,66000,30,8,13,1,100,8,14,2,2.04,FALSE
2434,Operations,Female,46,Developer,03:05.6,1,Bachelor,5,75000,40,17,1,3,25,5,71,0,2.66,FALSE
2435,HR,Other,23,Analyst,03:05.6,7,Master,2,48000,42,29,27,10,0,19,74,2,1.35,FALSE
2436,Finance,Male,54,Specialist,03:05.6,2,High School,4,63000,45,35,27,11,100,5,24,2,3.9,TRUE
2437,IT,Female,36,Developer,03:05.6,9,Master,1,55000,41,1,22,12,75,7,29,1,2.6,FALSE
2438,Operations,Female,35,Consultant,03:05.6,7,Bachelor,5,82500,32,49,3,14,75,10,37,2,2.63,FALSE
2439,Finance,Male,48,Specialist,03:05.6,7,High School,5,67500,53,35,7,3,0,2,29,2,1.86,FALSE
2440,Sales,Male,37,Technician,03:05.6,1,High School,4,49000,55,20,13,14,25,13,40,2,3.29,FALSE
2441,Marketing,Female,28,Developer,03:05.6,1,Bachelor,1,55000,39,25,22,5,25,11,73,2,1.91,FALSE
2442,HR,Female,30,Engineer,03:05.6,0,Bachelor,3,78000,46,4,22,3,50,18,14,1,3.27,FALSE
2443,Sales,Male,58,Analyst,03:05.6,4,Bachelor,4,56000,48,38,27,13,50,8,54,0,1.32,FALSE
2444,IT,Male,41,Engineer,03:05.6,9,Bachelor,3,78000,60,18,15,2,75,10,73,2,2.49,FALSE
2445,Operations,Female,49,Consultant,03:05.6,9,High School,4,77000,31,6,9,14,100,6,28,1,1.43,FALSE
2446,Sales,Female,26,Technician,03:05.6,9,Bachelor,5,52500,43,30,24,7,100,15,45,0,4.93,FALSE
2447,Finance,Female,51,Consultant,03:05.6,1,PhD,3,71500,41,42,27,1,75,19,28,2,1.04,FALSE
2448,HR,Female,55,Engineer,03:05.6,2,Bachelor,2,72000,60,14,13,3,0,7,90,2,3.91,FALSE
2449,Operations,Male,50,Engineer,03:05.6,8,Master,3,78000,50,12,28,6,100,15,31,1,2.62,FALSE
2450,Legal,Male,47,Developer,03:05.6,7,Master,5,75000,45,38,21,10,75,3,95,2,3.34,FALSE
2451,Sales,Female,36,Developer,03:05.6,3,High School,3,65000,33,29,1,7,100,19,97,0,4.66,FALSE
2452,Finance,Male,44,Specialist,03:05.6,3,High School,1,49500,54,7,6,12,100,19,89,1,2.03,FALSE
2453,Customer Support,Female,27,Technician,03:05.6,2,High School,3,45500,45,29,10,7,50,2,67,2,4.26,FALSE
2454,Marketing,Female,29,Engineer,03:05.6,9,Bachelor,1,66000,37,1,5,2,0,15,68,1,3.21,FALSE
2455,Engineering,Female,24,Consultant,03:05.6,0,Bachelor,3,71500,33,36,10,13,75,6,83,2,2.75,FALSE
2456,Operations,Male,23,Specialist,03:05.6,2,Master,3,58500,51,49,21,13,75,15,35,0,2.19,FALSE
2457,Customer Support,Male,44,Consultant,03:05.6,5,Bachelor,2,66000,30,34,0,8,50,10,95,0,1.12,FALSE
2458,Finance,Male,47,Technician,03:05.6,9,Bachelor,3,45500,54,48,1,1,75,8,67,2,1.3,FALSE
2459,Finance,Other,25,Analyst,03:05.6,1,High School,2,48000,44,21,25,11,100,15,51,2,4.56,FALSE
2460,Sales,Female,35,Manager,03:05.6,0,Bachelor,5,90000,35,36,21,9,50,19,47,2,3.24,FALSE
2461,Engineering,Female,47,Consultant,03:05.6,0,High School,2,66000,49,12,17,2,100,14,85,1,2.04,FALSE
2462,Operations,Male,58,Developer,03:05.6,1,Bachelor,2,60000,36,20,26,4,100,18,97,2,4.24,FALSE
2463,Marketing,Male,30,Manager,03:05.6,5,Master,1,66000,60,24,28,7,100,2,6,2,3.68,TRUE
2464,Operations,Female,27,Analyst,03:05.6,6,High School,1,44000,41,10,21,1,75,9,92,1,2.55,TRUE
2465,Operations,Male,23,Manager,03:05.6,0,PhD,1,66000,51,14,16,8,100,19,33,0,1.78,FALSE
2466,Engineering,Female,53,Consultant,03:05.6,9,Bachelor,2,66000,54,16,26,14,0,18,7,2,3.7,FALSE
2467,Engineering,Female,30,Developer,03:05.6,4,High School,5,75000,54,25,9,0,25,9,27,1,3.71,FALSE
2468,Sales,Female,42,Developer,03:05.6,6,Bachelor,4,70000,53,43,4,6,100,6,70,2,2.96,FALSE
2469,Sales,Male,24,Consultant,03:05.6,6,Bachelor,1,60500,39,6,19,11,50,17,45,0,2.03,FALSE
2470,IT,Female,40,Manager,03:05.6,8,High School,1,66000,56,40,1,3,75,3,8,1,3.75,FALSE
2471,IT,Female,53,Consultant,03:05.6,9,Bachelor,2,66000,40,22,14,0,25,2,88,0,3.96,FALSE
2472,Customer Support,Female,45,Technician,03:05.6,6,Bachelor,2,42000,31,38,26,12,100,16,58,2,4.76,FALSE
2473,Finance,Male,36,Specialist,03:05.6,9,High School,2,54000,49,7,7,4,0,6,47,0,2.98,TRUE
2474,Legal,Male,25,Consultant,03:05.6,9,Bachelor,5,82500,33,41,26,12,0,5,80,0,1.51,TRUE
2475,Sales,Female,30,Analyst,03:05.6,0,Bachelor,1,44000,42,10,4,12,25,18,53,1,4.21,FALSE
2476,Customer Support,Male,28,Manager,03:05.6,1,Bachelor,2,72000,56,25,3,7,25,3,48,1,4.55,FALSE
2477,Operations,Male,38,Specialist,03:05.6,5,Bachelor,2,54000,32,29,6,10,75,17,72,2,2.12,FALSE
2478,Sales,Female,22,Analyst,03:05.6,6,High School,2,48000,60,40,18,13,100,6,94,2,4.45,FALSE
2479,Customer Support,Male,23,Analyst,03:05.6,2,Master,3,52000,30,21,3,11,100,8,34,0,4.75,FALSE
2480,Marketing,Male,25,Consultant,03:05.6,4,Bachelor,4,77000,50,17,25,14,0,17,6,2,3.45,FALSE
2481,IT,Male,50,Specialist,03:05.6,9,High School,3,58500,59,37,0,6,0,17,10,1,1.95,FALSE
2482,Sales,Female,46,Manager,03:05.6,2,PhD,3,78000,38,37,23,1,0,10,57,2,4.69,FALSE
2483,Marketing,Female,23,Specialist,03:05.6,0,Bachelor,3,58500,51,44,25,3,100,13,21,1,3.94,FALSE
2484,Finance,Male,39,Technician,03:05.6,5,Bachelor,5,52500,32,19,17,8,25,10,41,0,2.44,FALSE
2485,Legal,Female,42,Analyst,03:05.6,9,Bachelor,1,44000,54,14,10,11,100,8,88,2,4.7,FALSE
2486,Marketing,Male,54,Engineer,03:05.6,9,Master,4,84000,30,16,11,10,75,15,27,1,3.35,FALSE
2487,Customer Support,Female,50,Engineer,03:05.6,6,Master,1,66000,44,14,22,7,50,7,67,0,2.66,FALSE
